Price,Size,Zip_Code,Type_Property,Status_Property,Status_Rent,City
345000,44012,N21 3DN,Apartment,Old,Rented,Natal
599950,44022,N8 9PS,Apartment,Old,Rented,Natal
412500,44015,E9 6DW,Apartment,Old,Rented,Natal
397500,44008,E4 7AR,Apartment,Old,Rented,Natal
395000,44008,E11 4DJ,Penthouse Apartment,Old,Rented,Natal
415000,44036,RM3 0BQ,Penthouse Apartment,Old,Empty,Canoas
340000,43958,E13 8LZ,Penthouse Apartment,Old,Empty,Natal
565000,44022,IG2 6SL,Penthouse Apartment,Old,Empty,Rio de Janeiro
773000,44039,E3 4BL,Penthouse Apartment,Old,Empty,Natal
355000,44028,RM6 6SJ,House without Backyard,Old,Empty,Canoas
370000,44025,E13 9NT,Penthouse Apartment,Old,Empty,Natal
370000,44015,E16 1SN,Apartment,Old,Rented,Natal
288000,44029,EN1 1NN,Apartment,Old,Rented,Salvador
530000,44029,RM14 1QZ,House without Backyard,Old,Empty,Belo Horizonte
215000,44036,E11 2XA,Apartment,Old,Rented,Natal
322000,44004,RM9 6EP,Penthouse Apartment,Old,Empty,Belo Horizonte
620000,44012,E1 6UP,Apartment,Old,Rented,Natal
178000,44008,IG11 9XE,Apartment,Old,Rented,Belo Horizonte
885000,44019,E1W 3WD,Apartment,Old,Rented,Natal
950000,44035,E1W 2NU,Apartment,Old,Rented,Natal
520000,44042,IG5 0HQ,Penthouse Apartment,Old,Empty,Rio de Janeiro
498000,44043,E1 0BH,Apartment,Old,Rented,Natal
283000,44022,RM8 2TP,Penthouse Apartment,Old,Empty,Belo Horizonte
625000,44012,IG4 5JL,Penthouse Apartment,Old,Empty,Rio de Janeiro
495000,44026,E17 4ES,House With Backyard,Old,Empty,Natal
350000,43980,RM8 2SR,House without Backyard,Old,Empty,Belo Horizonte
445000,44029,E14 3GB,Apartment,Old,Rented,Natal
475000,44029,RM14 2RP,House without Backyard,Old,Empty,Belo Horizonte
370000,44001,RM3 8XT,House without Backyard,Old,Empty,Canoas
126000,43927,N22 8QY,Apartment,Old,Rented,Natal
485000,44015,E14 8LS,Apartment,Old,Rented,Natal
460000,44034,E14 8LS,Apartment,Old,Rented,Natal
460000,44008,RM3 0SU,Penthouse Apartment,Old,Empty,Canoas
410000,44042,N21 1UF,Apartment,Old,Rented,Natal
465000,44022,IG8 8FD,House without Backyard,Old,Empty,Santos
410000,43962,E14 8LZ,Apartment,Old,Rented,Natal
390000,43910,E8 2DY,Apartment,Old,Rented,Natal
990000,44001,E14 8BB,Apartment,Old,Rented,Natal
425000,44035,N13 4TJ,Apartment,Old,Rented,Natal
400000,44041,RM11 3SW,House without Backyard,Old,Empty,Santos
485000,44027,E17 4LZ,House without Backyard,Old,Empty,Natal
515000,44026,IG11 9XN,Penthouse Apartment,Old,Empty,Belo Horizonte
797500,44028,E14 3WA,Penthouse Apartment,Old,Empty,Natal
294000,44007,IG1 3JL,Apartment,Old,Rented,Rio de Janeiro
235000,44012,RM12 5JB,Apartment,Old,Rented,Santos
820000,44019,E18 1NU,Penthouse Apartment,Old,Empty,Natal
675000,44042,E4 7NQ,House without Backyard,Old,Empty,Natal
450000,43969,E17 4BJ,Penthouse Apartment,Old,Empty,Natal
910000,44020,E10 6JB,Penthouse Apartment,Old,Empty,Natal
625000,44007,EN4 8QE,House without Backyard,Old,Empty,Recife
350000,44022,E6 3PW,Penthouse Apartment,Old,Empty,Natal
495000,44042,E1 6BD,Apartment,Old,Rented,Natal
577500,44043,E11 4BX,Penthouse Apartment,Old,Empty,Natal
299950,43920,RM8 2AX,Penthouse Apartment,Old,Empty,Belo Horizonte
365000,44028,IG1 1PG,Penthouse Apartment,Old,Empty,Rio de Janeiro
375000,44012,RM7 0YQ,Penthouse Apartment,Old,Empty,Canoas
237000,44015,IG11 0YA,Penthouse Apartment,Old,Rented,Belo Horizonte
398000,44036,E14 3GQ,Apartment,Old,Rented,Natal
390000,44022,E14 3GQ,Apartment,Old,Rented,Natal
540000,44022,N1 7HL,Apartment,Old,Rented,Natal
557000,44020,RM14 2UE,House without Backyard,Old,Empty,Belo Horizonte
552000,44012,E4 9JH,Penthouse Apartment,Old,Empty,Natal
535000,44012,E9 6QB,Apartment,Old,Rented,Natal
540000,44043,E4 9LP,Penthouse Apartment,Old,Empty,Natal
420000,44032,N16 0HL,Apartment,Old,Rented,Natal
505000,44013,E2 6JD,Apartment,Old,Rented,Natal
380000,44018,E3 2TD,Apartment,Old,Rented,Natal
578500,43992,E14 7JY,Apartment,Old,Rented,Natal
375000,44022,RM13 8SZ,House without Backyard,Old,Empty,Santos
395000,44042,RM13 8SZ,House without Backyard,Old,Empty,Santos
560000,44012,IG8 9PH,House without Backyard,Old,Empty,Santos
585000,44028,RM14 2YS,House without Backyard,Old,Empty,Belo Horizonte
435000,44001,E1W 3NP,Apartment,Old,Rented,Natal
574000,43902,E17 8AU,Penthouse Apartment,Old,Empty,Natal
300000,43994,E16 2DG,Apartment,Old,Rented,Natal
395500,44007,IG6 2GG,Penthouse Apartment,Old,Empty,Rio de Janeiro
325000,44022,IG1 2NX,Penthouse Apartment,Old,Empty,Rio de Janeiro
337500,44011,E4 8LB,Apartment,Old,Rented,Natal
460000,44020,RM7 0RJ,House without Backyard,Old,Empty,Canoas
405000,44015,RM13 8SY,House With Backyard,Old,Empty,Santos
310000,44028,E1 5PU,Apartment,Old,Rented,Natal
555000,44022,E14 5SH,Apartment,Old,Rented,Natal
325000,44018,IG11 7QX,Penthouse Apartment,Old,Empty,Belo Horizonte
382000,43895,E4 7HE,Penthouse Apartment,Old,Empty,Natal
283000,44005,IG1 1SU,Penthouse Apartment,Old,Empty,Rio de Janeiro
837500,44022,E1W 1NG,Apartment,Old,Rented,Natal
326000,44015,E18 2EL,Apartment,Old,Rented,Natal
367500,44033,IG6 2GG,House With Backyard,Old,Empty,Rio de Janeiro
366000,44015,IG1 2PE,Penthouse Apartment,Old,Empty,Rio de Janeiro
410000,44013,IG6 3ED,House without Backyard,Old,Empty,Rio de Janeiro
340000,43937,E1W 3HT,Apartment,Old,Rented,Natal
320000,44028,IG11 0GU,Penthouse Apartment,Old,Empty,Belo Horizonte
377500,44001,E8 1DS,Apartment,Old,Rented,Natal
137500,44006,RM1 1AJ,Apartment,Old,Rented,Canoas
325000,44022,N16 0EP,Apartment,Old,Rented,Natal
802500,44019,E17 9JS,Penthouse Apartment,Old,Empty,Natal
295000,44001,RM1 1AR,Apartment,Old,Rented,Canoas
318000,44001,RM10 9XA,Penthouse Apartment,Old,Empty,Belo Horizonte
555000,44026,IG5 0AG,Penthouse Apartment,Old,Empty,Rio de Janeiro
372000,44032,N1 5SR,Apartment,Old,Rented,Natal
245000,44018,E14 8SW,Apartment,Old,Rented,Natal
839950,43840,IG8 9HB,Penthouse Apartment,Old,Empty,Santos
390000,44012,E10 7DH,Penthouse Apartment,Old,Empty,Natal
200000,43999,E2 8LA,Apartment,Old,Rented,Natal
650000,44036,E10 5RF,Penthouse Apartment,Old,Empty,Natal
475000,44043,N16 8TJ,Apartment,Old,Rented,Natal
530000,43915,E11 3DW,Penthouse Apartment,Old,Empty,Natal
350250,44005,E8 2EQ,Apartment,Old,Rented,Natal
325000,44019,RM10 9YB,House without Backyard,Old,Empty,Belo Horizonte
285000,44012,E9 7ED,Apartment,Old,Rented,Natal
330000,44039,RM13 8AA,Penthouse Apartment,Old,Empty,Santos
500000,44008,E1 1NE,Apartment,Old,Rented,Natal
397500,44008,E3 2SY,Apartment,Old,Rented,Natal
245000,43994,RM5 3XA,Apartment,Old,Rented,Canoas
390000,44043,E3 3QH,Apartment,Old,Empty,Natal
310000,44036,E2 9HT,Apartment,Old,Rented,Natal
380000,43993,E2 0NB,Apartment,Old,Rented,Natal
460000,44029,IG6 2EE,Penthouse Apartment,Old,Empty,Rio de Janeiro
550000,44022,E18 1RH,Penthouse Apartment,Old,Empty,Natal
325000,44027,RM13 7AX,Penthouse Apartment,Old,Empty,Santos
352000,43973,RM14 1XR,Penthouse Apartment,Old,Empty,Belo Horizonte
782500,44000,RM14 3EH,House without Backyard,Old,Empty,Belo Horizonte
605000,44034,IG8 7EQ,House without Backyard,Old,Empty,Santos
245000,44008,E13 0HE,Apartment,Old,Rented,Natal
250000,44012,E5 9JU,Apartment,Old,Rented,Natal
425000,44012,RM6 5BT,Penthouse Apartment,Old,Empty,Canoas
410000,44043,IG5 0BW,Penthouse Apartment,Old,Empty,Rio de Janeiro
699000,44012,E1W 1LH,Apartment,Old,Rented,Natal
265000,44029,RM6 4BJ,Apartment,Old,Rented,Canoas
378000,44004,E1 3HP,Apartment,Old,Rented,Natal
300000,44039,RM2 5XE,Apartment,Old,Rented,Canoas
290000,44036,RM8 2BL,House without Backyard,Old,Empty,Belo Horizonte
273000,44008,RM8 2JF,Penthouse Apartment,Old,Empty,Belo Horizonte
630000,44022,IG1 3BS,Penthouse Apartment,Old,Empty,Rio de Janeiro
315000,44027,E5 9HD,Apartment,Old,Rented,Natal
370000,44036,E11 4HD,Apartment,Old,Rented,Natal
300000,44039,N1 5TW,Apartment,Old,Rented,Natal
235000,44011,RM6 5LB,Apartment,Old,Rented,Canoas
435000,44008,E17 8NQ,Penthouse Apartment,Old,Empty,Natal
570000,44014,E1 3HS,Apartment,Old,Rented,Natal
297500,43994,E4 8YS,Penthouse Apartment,Old,Empty,Natal
445000,44013,N16 7DG,Apartment,Old,Rented,Natal
328000,44039,E1 1SB,Apartment,Old,Rented,Natal
415000,44035,E14 6RJ,Apartment,Old,Rented,Natal
470000,44027,E10 6NB,Penthouse Apartment,Old,Empty,Natal
610000,44043,E9 5NX,Penthouse Apartment,Old,Empty,Natal
230000,44022,RM11 3DQ,Apartment,Old,Rented,Santos
252000,43987,RM2 5UQ,Apartment,Old,Rented,Canoas
326000,44036,RM11 3JP,Apartment,Old,Rented,Santos
307000,43950,E11 3SF,Penthouse Apartment,Old,Rented,Natal
450000,44032,E13 8NP,Penthouse Apartment,Old,Empty,Natal
204000,43994,E3 5DX,Apartment,Old,Rented,Natal
177500,44042,RM3 9SS,Apartment,Old,Rented,Canoas
320000,44008,E6 5XZ,House without Backyard,Old,Rented,Natal
436000,44039,RM5 2RB,House without Backyard,Old,Empty,Canoas
285000,44050,RM3 7DX,Penthouse Apartment,Old,Empty,Canoas
355000,44012,RM10 9DH,Penthouse Apartment,Old,Empty,Belo Horizonte
275000,44022,RM6 6DJ,Apartment,Old,Rented,Canoas
430500,44015,E10 6QJ,Apartment,Old,Rented,Natal
300000,43971,IG8 8NN,Apartment,Old,Rented,Santos
245000,44013,IG1 4DE,Apartment,Old,Rented,Rio de Janeiro
250000,44008,IG11 7AB,Apartment,Old,Rented,Belo Horizonte
475000,44006,N1 7NB,Apartment,Old,Rented,Natal
350000,44030,E16 4NQ,Penthouse Apartment,Old,Empty,Natal
335000,44025,E15 1UD,House without Backyard,Old,Rented,Natal
855000,43973,E8 4DQ,Apartment,Old,Rented,Natal
600000,44029,N1 4HS,Apartment,Old,Rented,Natal
220000,43966,RM10 8GP,Apartment,Old,Rented,Belo Horizonte
165000,44015,E16 2NA,Apartment,Old,Rented,Natal
420000,44013,RM5 2NL,Penthouse Apartment,Old,Empty,Canoas
311500,43986,E14 9GA,Apartment,Old,Rented,Natal
225000,43886,E17 4GB,Apartment,Old,Rented,Natal
317500,44036,RM11 2AA,Apartment,Old,Rented,Santos
403500,44035,E3 2GP,Apartment,Old,Rented,Natal
350000,44008,E15 4QA,Apartment,Old,Rented,Natal
320000,43886,E17 4GE,Apartment,Old,Rented,Natal
325000,44036,E15 3BJ,Penthouse Apartment,Old,Empty,Natal
131250,44004,E5 9HH,Apartment,Old,Rented,Natal
370000,43984,E14 9LS,Apartment,Old,Rented,Natal
485000,44029,IG8 0TQ,Apartment,Old,Rented,Santos
370000,44027,IG8 8LX,Penthouse Apartment,Old,Empty,Santos
840000,44012,N16 8JB,Apartment,Old,Rented,Natal
260000,43882,IG1 2AQ,Apartment,Old,Rented,Rio de Janeiro
351000,44021,E8 4QA,Apartment,Old,Rented,Natal
170000,44011,E15 2SL,Apartment,Old,Rented,Natal
530000,43958,E14 7JR,Apartment,Old,Rented,Natal
325000,44029,E17 3RN,Apartment,Old,Rented,Natal
335000,43994,E17 3EE,Apartment,Old,Rented,Natal
405000,44039,RM3 0XS,House without Backyard,Old,Empty,Canoas
360000,43894,RM6 5SB,Penthouse Apartment,Old,Empty,Canoas
315000,43917,RM5 2AU,Penthouse Apartment,Old,Empty,Canoas
310000,44036,RM13 7XT,Penthouse Apartment,Old,Empty,Santos
445000,43990,RM6 5RP,Penthouse Apartment,Old,Empty,Canoas
626000,44029,N4 2HR,Apartment,Old,Rented,Natal
511000,43990,E1 4RR,Apartment,Old,Rented,Natal
415000,44015,E17 9ES,Apartment,Old,Rented,Natal
397750,44007,N4 2LA,Apartment,Old,Rented,Natal
260000,44008,IG11 7QY,Penthouse Apartment,Old,Empty,Belo Horizonte
600000,44039,RM2 6LT,House without Backyard,Old,Empty,Canoas
345000,44011,E16 1GD,Apartment,Old,Rented,Natal
245000,43980,IG2 6LQ,Apartment,Old,Rented,Rio de Janeiro
770500,44021,E4 6DG,House without Backyard,Old,Empty,Natal
445000,44013,E4 8EU,Penthouse Apartment,Old,Empty,Natal
255000,44021,RM9 6EF,Apartment,Old,Rented,Belo Horizonte
250000,43994,RM1 4WF,Apartment,Old,Rented,Canoas
410000,44018,IG6 2NW,Penthouse Apartment,Old,Empty,Rio de Janeiro
490000,43997,EC1Y 8JL,Apartment,Old,Rented,Natal
675000,44013,N1 7EW,Apartment,Old,Rented,Natal
350000,44022,RM6 6AJ,House without Backyard,Old,Empty,Canoas
818000,44011,E1 6FQ,Apartment,Old,Rented,Natal
240000,44012,IG2 7ED,Apartment,Old,Rented,Rio de Janeiro
168000,44005,N19 4RU,Apartment,Old,Rented,Natal
650000,43889,N1 7TU,Apartment,Old,Rented,Natal
425000,44029,IG2 6SB,Penthouse Apartment,Old,Empty,Rio de Janeiro
407500,44027,E14 9EX,Apartment,Old,Rented,Natal
157500,43994,E15 4GH,Apartment,Old,Rented,Natal
457000,44026,E4 6SP,Penthouse Apartment,Old,Empty,Natal
415000,44041,E14 9HG,Apartment,Old,Rented,Natal
625000,44032,RM3 0LT,House without Backyard,Old,Empty,Canoas
265000,43993,RM1 3AW,Apartment,Old,Rented,Canoas
372500,44026,EC2A 3EN,Apartment,Old,Rented,Natal
305000,43980,RM8 2AR,Apartment,Old,Rented,Belo Horizonte
568000,44026,N4 3BH,Apartment,Old,Rented,Natal
540000,44043,E17 6AW,Penthouse Apartment,Old,Empty,Natal
245000,43991,IG2 6TH,Apartment,Old,Rented,Rio de Janeiro
415000,44036,RM2 6NU,House without Backyard,Old,Empty,Canoas
450000,44034,IG3 8DJ,Penthouse Apartment,Old,Empty,Rio de Janeiro
385000,44022,IG1 2EU,Penthouse Apartment,Old,Empty,Rio de Janeiro
570000,44013,E17 4PE,Penthouse Apartment,Old,Empty,Natal
445000,44033,IG6 2EL,House without Backyard,Old,Empty,Rio de Janeiro
335000,43980,IG11 7RF,Penthouse Apartment,Old,Empty,Belo Horizonte
450000,44008,RM3 0JU,Penthouse Apartment,Old,Empty,Canoas
430000,44039,E15 4DJ,Penthouse Apartment,Old,Empty,Natal
610000,44014,RM14 2LN,House With Backyard,Old,Empty,Belo Horizonte
442500,44028,RM14 3JL,House without Backyard,Old,Empty,Belo Horizonte
620000,44021,RM2 6PY,House without Backyard,Old,Empty,Canoas
653000,44033,E18 2HZ,Penthouse Apartment,Old,Empty,Natal
250000,44022,IG1 3DB,Apartment,Old,Rented,Rio de Janeiro
675000,44006,E17 6AN,Penthouse Apartment,Old,Empty,Natal
652500,43994,E4 7HX,House without Backyard,Old,Empty,Natal
685000,44027,E17 3QP,Penthouse Apartment,Old,Empty,Natal
403000,44022,E6 3SL,Penthouse Apartment,Old,Empty,Natal
415000,43966,RM11 2AX,Penthouse Apartment,Old,Empty,Santos
470000,44029,RM2 5AU,Penthouse Apartment,Old,Empty,Canoas
395000,44014,IG6 2LL,Penthouse Apartment,Old,Empty,Rio de Janeiro
670000,44036,E17 8AP,Penthouse Apartment,Old,Empty,Natal
378000,44000,E16 3NT,Penthouse Apartment,Old,Empty,Natal
450000,44008,RM14 1ER,House without Backyard,Old,Empty,Belo Horizonte
275000,44001,RM1 2QL,House without Backyard,Old,Empty,Canoas
407000,44036,E17 4JP,Penthouse Apartment,Old,Empty,Natal
435000,43990,E13 0HA,Penthouse Apartment,Old,Empty,Natal
420000,44008,E13 0AG,Penthouse Apartment,Old,Empty,Natal
575000,44012,E4 9AY,Penthouse Apartment,Old,Empty,Natal
465000,44015,RM12 4RA,House without Backyard,Old,Empty,Santos
350400,44007,RM7 8QU,Penthouse Apartment,Old,Empty,Canoas
305000,43999,RM10 8NB,Penthouse Apartment,Old,Empty,Belo Horizonte
308000,44008,RM10 8QA,Penthouse Apartment,Old,Empty,Belo Horizonte
306000,44022,RM8 2BY,Penthouse Apartment,Old,Empty,Belo Horizonte
255000,44005,RM9 5RR,Penthouse Apartment,Old,Empty,Belo Horizonte
715000,43991,E18 1LZ,House without Backyard,Old,Empty,Natal
360000,44011,RM12 4BU,Penthouse Apartment,Old,Empty,Santos
335000,44022,RM3 7UB,Penthouse Apartment,Old,Empty,Canoas
450000,44027,RM12 6DL,House without Backyard,Old,Empty,Santos
500000,44036,E4 8EP,Penthouse Apartment,Old,Empty,Natal
315500,44043,RM9 5JJ,Penthouse Apartment,Old,Empty,Belo Horizonte
430000,43994,E4 9AS,Penthouse Apartment,Old,Empty,Natal
549950,44043,E4 9RG,Penthouse Apartment,Old,Empty,Natal
430000,44028,RM1 2QL,Penthouse Apartment,Old,Empty,Canoas
400000,44000,RM10 7TL,House without Backyard,Old,Empty,Belo Horizonte
417500,44036,RM14 2NS,House without Backyard,Old,Empty,Belo Horizonte
707500,44008,RM11 2PY,House With Backyard,Old,Empty,Santos
430000,44008,IG2 7SZ,House without Backyard,Old,Empty,Rio de Janeiro
410000,44015,RM3 0UX,Penthouse Apartment,Old,Empty,Canoas
395000,44015,E6 2HE,House without Backyard,Old,Empty,Natal
400000,44012,IG6 3TQ,House without Backyard,Old,Empty,Rio de Janeiro
562000,44004,IG2 7JN,House without Backyard,Old,Empty,Rio de Janeiro
320000,44034,RM3 7BH,House without Backyard,Old,Empty,Canoas
170000,44034,E11 3AN,Penthouse Apartment,Old,Empty,Natal
525000,44005,IG1 3LQ,Penthouse Apartment,Old,Empty,Rio de Janeiro
341000,43850,RM10 8DF,House without Backyard,Old,Empty,Belo Horizonte
415000,44022,E15 2BD,Penthouse Apartment,Old,Empty,Natal
487000,44046,E15 1DY,Penthouse Apartment,Old,Empty,Natal
483000,44013,RM2 5DB,Penthouse Apartment,Old,Empty,Canoas
360000,44001,IG6 3EP,Penthouse Apartment,Old,Empty,Rio de Janeiro
935000,43917,N1 5BY,House without Backyard,Old,Rented,Natal
2465000,44028,SE3 0LJ,House With Backyard,Old,Empty,Natal
295000,43987,HA0 2SF,Apartment,Old,Rented,Rio de Janeiro
143500,43987,E8 1FL,Apartment,Old,Rented,Natal
320000,44039,EN5 5JS,Apartment,Old,Rented,Recife
335000,44043,N7 8LT,Apartment,Old,Rented,Natal
238700,44028,NW9 8DG,Apartment,Old,Rented,Natal
298000,44022,N11 1ND,Apartment,Old,Rented,Natal
2300000,44022,W5 2BJ,Apartment,Old,Rented,Natal
283000,44018,N7 8PP,Apartment,Old,Rented,Natal
375000,44029,HA8 5FG,Apartment,Old,Rented,Belo Horizonte
400000,44029,EN5 2RY,Apartment,Old,Rented,Recife
296000,44039,UB10 9AR,Apartment,Old,Rented,Belo Horizonte
155000,43901,UB7 8AU,Apartment,Old,Rented,Rio de Janeiro
515000,44018,N4 1EQ,Apartment,Old,Rented,Natal
342500,44007,EN1 2LG,Apartment,Old,Rented,Salvador
215000,43990,UB4 0EJ,Apartment,Old,Rented,Ipatinga
339130,43990,W4 1YA,Apartment,Old,Rented,Natal
185500,44008,HA2 0FJ,Apartment,Old,Rented,Rio de Janeiro
570000,44008,E2 0DL,Apartment,Old,Rented,Natal
370000,44000,N15 4EB,Apartment,Old,Rented,Natal
350000,44028,UB10 0FQ,Apartment,Old,Rented,Belo Horizonte
427500,43858,HA8 5FJ,Apartment,Old,Rented,Belo Horizonte
488000,43977,N11 1ND,Apartment,Old,Rented,Natal
720000,44029,N19 4RU,Apartment,Old,Rented,Natal
485000,44050,N22 5HY,Apartment,Old,Rented,Natal
115000,44012,NW9 5ZS,Apartment,Old,Rented,Natal
420000,44022,E5 8JU,Apartment,Old,Rented,Natal
167500,43999,E9 6FD,Apartment,Old,Rented,Natal
904000,44008,N5 1JT,Apartment,Old,Rented,Natal
775000,43892,W3 6BQ,Apartment,Old,Rented,Natal
637000,44036,N8 9BN,Penthouse Apartment,Old,Rented,Natal
730000,43999,N10 1EA,Apartment,Old,Rented,Natal
400000,44012,W11 1QH,Apartment,Old,Rented,Natal
195000,44022,E11 2PS,Apartment,Old,Rented,Natal
875000,43973,W6 7QH,Apartment,Old,Rented,Natal
550000,43966,IG6 1NT,Penthouse Apartment,Old,Empty,Rio de Janeiro
2150000,43910,SW1X 0BD,Apartment,Old,Rented,Natal
360000,44004,E18 1JA,Apartment,Old,Rented,Natal
600000,44022,SW6 7EQ,Apartment,Old,Rented,Natal
375000,44029,E18 2HS,Apartment,Old,Rented,Natal
260000,44034,RM2 5PS,Apartment,Old,Rented,Canoas
930000,44001,SW10 9QZ,Apartment,Old,Rented,Natal
160000,43958,SW10 0JR,Apartment,Old,Rented,Natal
249000,43921,SW10 0JR,Apartment,Old,Rented,Natal
178000,43935,SW10 0JR,Apartment,Old,Rented,Natal
178000,43921,SW10 0JR,Apartment,Old,Rented,Natal
272000,43921,SW10 0JR,Apartment,Old,Rented,Natal
213000,43921,SW10 0JR,Apartment,Old,Rented,Natal
213000,43921,SW10 0JR,Apartment,Old,Rented,Natal
189000,43930,SW10 0JR,Apartment,Old,Rented,Natal
225000,44001,SW10 0JR,Apartment,Old,Rented,Natal
272000,43921,SW10 0JR,Apartment,Old,Rented,Natal
189000,43920,SW10 0JR,Apartment,Old,Rented,Natal
201000,43922,SW10 0JR,Apartment,Old,Rented,Natal
201000,43921,SW10 0JR,Apartment,Old,Rented,Natal
295000,43921,SW10 0JR,Apartment,Old,Rented,Natal
201000,43980,SW10 0JR,Apartment,Old,Rented,Natal
201000,43923,SW10 0JR,Apartment,Old,Rented,Natal
199000,44007,IG1 3DN,Apartment,Old,Rented,Rio de Janeiro
800000,44012,W12 9QA,Apartment,Old,Rented,Natal
5850000,43865,SW10 0AA,Apartment,New,Rented,Natal
701250,43871,W8 7NQ,Apartment,Old,Rented,Natal
9050000,44027,SW5 0BJ,Penthouse Apartment,Old,Empty,Natal
690000,44022,CR8 2JG,Penthouse Apartment,Old,Empty,Ipatinga
690000,44018,SE13 7TU,Penthouse Apartment,Old,Empty,Natal
1200000,44033,SE22 9NE,Penthouse Apartment,Old,Empty,Natal
1620000,44015,SE5 8RE,House With Backyard,Old,Empty,Natal
5950000,44027,W8 6HE,Penthouse Apartment,Old,Empty,Natal
755000,44015,SE9 1DZ,House With Backyard,Old,Empty,Natal
500000,44012,SE10 0RS,Penthouse Apartment,Old,Empty,Natal
1100000,44036,SW11 6NX,Penthouse Apartment,Old,Empty,Natal
470000,44022,SE18 7RT,Penthouse Apartment,Old,Empty,Natal
1305000,44022,W6 0PE,Penthouse Apartment,Old,Empty,Natal
1750000,44026,E8 1NT,Penthouse Apartment,Old,Empty,Natal
730000,44025,SE22 9DG,Penthouse Apartment,Old,Empty,Natal
1280000,44013,SW12 0HR,Penthouse Apartment,Old,Empty,Natal
875000,44026,E5 0JD,Penthouse Apartment,Old,Empty,Natal
780000,44015,SE22 0DP,House without Backyard,Old,Empty,Natal
1300000,44040,SW4 0LU,Penthouse Apartment,Old,Empty,Natal
1500000,44027,SE3 7PF,House without Backyard,Old,Empty,Natal
1800000,44012,N6 6AJ,House without Backyard,Old,Empty,Natal
1530000,43854,SE24 0NS,House without Backyard,Old,Empty,Natal
2686060,44043,W14 8LQ,Penthouse Apartment,Old,Empty,Natal
1190000,43979,SW17 7NB,Penthouse Apartment,Old,Empty,Natal
848500,43999,SW17 9NQ,Penthouse Apartment,Old,Empty,Natal
500000,44008,SE23 2EZ,Penthouse Apartment,Old,Empty,Natal
548000,44008,SE23 2EY,Penthouse Apartment,Old,Empty,Natal
1030000,44007,SE22 8QD,Penthouse Apartment,Old,Empty,Natal
2455000,44015,N6 6AB,House With Backyard,Old,Empty,Natal
1249900,44039,N16 8JZ,Penthouse Apartment,Old,Empty,Natal
450000,44048,SW16 5UA,Penthouse Apartment,Old,Empty,Natal
950000,44012,SE22 9PJ,Penthouse Apartment,Old,Empty,Natal
1115000,44012,SE5 9AX,House without Backyard,Old,Empty,Natal
2375000,44026,WC1N 3AD,Penthouse Apartment,Old,Empty,Natal
2425000,44025,W6 0AH,Penthouse Apartment,Old,Empty,Natal
605000,44036,SW16 5XG,Penthouse Apartment,Old,Empty,Natal
725000,44014,N4 2JB,Apartment,Old,Rented,Natal
318000,44033,E11 3DN,Apartment,Old,Rented,Natal
470000,44036,HA8 8AX,Apartment,Old,Rented,Belo Horizonte
418000,44008,E17 5JF,Apartment,Old,Rented,Natal
385000,44008,N7 8AB,Apartment,Old,Rented,Natal
740000,44008,NW10 5UE,Apartment,Old,Rented,Natal
375000,44012,E17 9JD,Apartment,Old,Rented,Natal
395000,44042,N1 4QY,Apartment,Old,Rented,Natal
387500,44015,E17 8HN,Penthouse Apartment,Old,Rented,Natal
432000,44020,N1 6BL,Apartment,Old,Rented,Natal
242500,44012,E4 7JZ,Apartment,Old,Rented,Natal
312000,44039,TW7 5DG,Apartment,Old,Rented,Brusque
445000,44036,E14 9AY,Apartment,Old,Rented,Natal
335000,44029,E17 5EP,Apartment,Old,Rented,Natal
232000,43951,TW5 0LF,Apartment,Old,Rented,Belo Horizonte
355000,44005,NW7 2LL,Apartment,Old,Rented,Natal
550000,43972,W5 2AD,Apartment,Old,Rented,Natal
455500,44015,E17 4JY,Apartment,Old,Rented,Natal
552500,44018,E5 0BB,Apartment,Old,Rented,Natal
505000,44035,TW5 0QT,House without Backyard,Old,Empty,Belo Horizonte
600000,44043,EN5 2FG,Penthouse Apartment,Old,Rented,Recife
260000,44022,N9 9SH,Apartment,Old,Rented,Natal
455000,44041,HA8 8GA,Apartment,Old,Rented,Belo Horizonte
382500,44020,E14 7SZ,Apartment,Old,Rented,Natal
925000,44004,W5 2JU,Apartment,Old,Rented,Natal
785000,44027,UB10 0GE,House With Backyard,Old,Empty,Belo Horizonte
442000,44012,E17 5AU,Apartment,Old,Rented,Natal
699950,43999,W4 1SE,Apartment,Old,Rented,Natal
433000,43865,E14 0NJ,Apartment,Old,Rented,Natal
450000,44011,UB3 2EY,Penthouse Apartment,Old,Empty,Ipatinga
750000,44042,N5 2EA,Apartment,Old,Rented,Natal
105000,44022,NW7 1FY,Apartment,Old,Rented,Natal
166250,44022,EN4 8FL,Apartment,Old,Rented,Recife
300000,43935,W6 9LT,Apartment,Old,Rented,Natal
735000,44027,W6 8QJ,Apartment,Old,Rented,Natal
325000,44001,E18 2HR,Apartment,Old,Rented,Natal
1000000,44015,SW10 0NH,Apartment,Old,Rented,Natal
875000,44046,W14 0NH,Penthouse Apartment,Old,Rented,Natal
150000,44019,RM2 6EW,Apartment,Old,Rented,Canoas
505000,44022,IG1 3LD,Penthouse Apartment,Old,Empty,Rio de Janeiro
785000,44025,W14 9AS,Apartment,Old,Rented,Natal
645000,44001,SW6 2SF,Apartment,Old,Rented,Natal
865000,44047,SW5 9LA,Apartment,Old,Rented,Natal
